resultId,raceId,driverId,constructorId,circuitId,statusId,grid,positionOrder,points results,laps,rank,fastestLapSpeed,lat,lng,date,year,weather,weather_numeric,points constructor standing,position constructor standing,Wins constrcuntor standing,points constructor results,race finished
23163,959,20,6,10,1,6,5,10,67,2,209.203,49.3278,8.56583,42582.00,2016,Dry,0,242,3,0,18,0
23164,959,8,6,10,1,5,6,8,67,6,206.937,49.3278,8.56583,42582.00,2016,Dry,0,242,3,0,18,0
23165,959,807,10,10,1,8,7,6,67,12,205.686,49.3278,8.56583,42582.00,2016,Dry,0,81,5,0,7,0
23168,959,815,10,10,11,9,10,1,66,8,206.848,49.3278,8.56583,42582.00,2016,Dry,0,81,5,0,7,1
23166,959,18,1,10,11,12,8,4,66,9,206.395,49.3278,8.56583,42582.00,2016,Dry,0,42,7,0,4,1
23170,959,4,1,10,11,13,12,0,66,13,205.49,49.3278,8.56583,42582.00,2016,Dry,0,42,7,0,4,1
23167,959,822,3,10,11,7,9,2,66,15,204.699,49.3278,8.56583,42582.00,2016,Dry,0,96,4,0,2,1
23180,959,13,3,10,22,10,22,0,36,20,202.101,49.3278,8.56583,42582.00,2016,Dry,0,96,4,0,2,1
23169,959,821,210,10,11,11,11,0,66,10,206.131,49.3278,8.56583,42582.00,2016,Dry,0,28,8,0,0,1
23171,959,154,210,10,11,20,13,0,66,14,205.188,49.3278,8.56583,42582.00,2016,Dry,0,28,8,0,0,1
23172,959,832,5,10,11,15,14,0,66,11,205.94,49.3278,8.56583,42582.00,2016,Dry,0,45,6,0,0,1
23173,959,826,5,10,11,18,15,0,66,7,206.903,49.3278,8.56583,42582.00,2016,Dry,0,45,6,0,0,1
23174,959,825,4,10,11,16,16,0,66,21,201.673,49.3278,8.56583,42582.00,2016,Dry,0,6,9,0,0,1
23177,959,835,4,10,12,14,19,0,65,17,202.97,49.3278,8.56583,42582.00,2016,Dry,0,6,9,0,0,1
23175,959,836,209,10,12,17,17,0,65,16,204.019,49.3278,8.56583,42582.00,2016,Dry,0,1,10,0,0,1
23178,959,837,209,10,12,19,20,0,65,22,201.19,49.3278,8.56583,42582.00,2016,Dry,0,1,10,0,0,1
23176,959,828,15,10,12,22,18,0,65,18,202.758,49.3278,8.56583,42582.00,2016,Dry,0,0,11,0,0,1
23179,959,831,15,10,131,21,21,0,57,19,202.24,49.3278,8.56583,42582.00,2016,Dry,0,0,11,0,0,1
23181,960,3,131,13,1,1,1,25,44,2,225.64,50.4372,5.97139,42610.00,2016,Dry,0,455,1,12,40,0
23183,960,1,131,13,1,21,3,15,44,1,225.969,50.4372,5.97139,42610.00,2016,Dry,0,455,1,12,40,0
23182,960,817,9,13,1,5,2,18,44,4,224.205,50.4372,5.97139,42610.00,2016,Dry,0,274,2,1,18,0
23191,960,830,9,13,1,2,11,0,44,7,222.582,50.4372,5.97139,42610.00,2016,Dry,0,274,2,1,18,0
23184,960,807,10,13,1,7,4,12,44,10,222.094,50.4372,5.97139,42610.00,2016,Dry,0,103,4,0,22,0
23185,960,815,10,13,1,6,5,10,44,8,222.321,50.4372,5.97139,42610.00,2016,Dry,0,103,4,0,22,0
23186,960,20,6,13,1,4,6,8,44,5,223.674,50.4372,5.97139,42610.00,2016,Dry,0,252,3,0,10,0
23189,960,8,6,13,1,3,9,2,44,9,222.157,50.4372,5.97139,42610.00,2016,Dry,0,252,3,0,10,0
23187,960,4,1,13,1,22,7,6,44,15,220.243,50.4372,5.97139,42610.00,2016,Dry,0,48,6,0,6,0
23201,960,18,1,13,130,9,21,0,1,0,,50.4372,5.97139,42610.00,2016,Dry,0,48,6,0,6,1
23188,960,822,3,13,1,8,8,4,44,12,220.946,50.4372,5.97139,42610.00,2016,Dry,0,101,5,0,5,0
23190,960,13,3,13,1,10,10,1,44,14,220.517,50.4372,5.97139,42610.00,2016,Dry,0,101,5,0,5,0
23192,960,821,210,13,1,18,12,0,44,13,220.53,50.4372,5.97139,42610.00,2016,Dry,0,28,8,0,0,0
23193,960,154,210,13,1,11,13,0,44,11,221.561,50.4372,5.97139,42610.00,2016,Dry,0,28,8,0,0,0
23194,960,826,5,13,1,19,14,0,44,3,224.965,50.4372,5.97139,42610.00,2016,Dry,0,45,7,0,0,0
23200,960,832,5,13,29,14,20,0,1,0,,50.4372,5.97139,42610.00,2016,Dry,0,45,7,0,0,1
23195,960,835,4,13,1,13,15,0,44,6,222.641,50.4372,5.97139,42610.00,2016,Dry,0,6,9,0,0,0
23198,960,825,4,13,3,12,18,0,5,18,216.269,50.4372,5.97139,42610.00,2016,Dry,0,6,9,0,0,1
23196,960,839,209,13,11,17,16,0,43,16,217.865,50.4372,5.97139,42610.00,2016,Dry,0,1,10,0,0,1
23202,960,836,209,13,130,15,22,0,0,0,,50.4372,5.97139,42610.00,2016,Dry,0,1,10,0,0,1
23197,960,831,15,13,11,16,17,0,43,17,217.081,50.4372,5.97139,42610.00,2016,Dry,0,0,11,0,0,1
23199,960,828,15,13,6,20,19,0,3,19,186.421,50.4372,5.97139,42610.00,2016,Dry,0,0,11,0,0,1
23203,961,3,131,14,1,2,1,25,53,9,240.82,45.6156,9.28111,42617.00,2016,Dry,0,498,1,13,43,0
23204,961,1,131,14,1,1,2,18,53,4,241.646,45.6156,9.28111,42617.00,2016,Dry,0,498,1,13,43,0
23205,961,20,6,14,1,3,3,15,53,5,241.626,45.6156,9.28111,42617.00,2016,Dry,0,279,3,0,27,0
23206,961,8,6,14,1,4,4,12,53,3,242.452,45.6156,9.28111,42617.00,2016,Dry,0,279,3,0,27,0
23207,961,817,9,14,1,6,5,10,53,2,242.726,45.6156,9.28111,42617.00,2016,Dry,0,290,2,1,16,0
23209,961,830,9,14,1,7,7,6,53,8,241.361,45.6156,9.28111,42617.00,2016,Dry,0,290,2,1,16,0
23208,961,822,3,14,1,5,6,8,53,10,240.517,45.6156,9.28111,42617.00,2016,Dry,0,111,4,0,10,0
23211,961,13,3,14,1,11,9,2,53,7,241.375,45.6156,9.28111,42617.00,2016,Dry,0,111,4,0,10,0
23210,961,815,10,14,1,8,8,4,53,12,239.93,45.6156,9.28111,42617.00,2016,Dry,0,108,5,0,5,0
23212,961,807,10,14,1,9,10,1,53,13,239.837,45.6156,9.28111,42617.00,2016,Dry,0,108,5,0,5,0
23213,961,154,210,14,11,17,11,0,52,15,239.086,45.6156,9.28111,42617.00,2016,Dry,0,28,8,0,0,1
23215,961,821,210,14,11,10,13,0,52,14,239.418,45.6156,9.28111,42617.00,2016,Dry,0,28,8,0,0,1
23214,961,18,1,14,11,14,12,0,52,6,241.503,45.6156,9.28111,42617.00,2016,Dry,0,48,6,0,0,1
23216,961,4,1,14,11,12,14,0,52,1,244.373,45.6156,9.28111,42617.00,2016,Dry,0,48,6,0,0,1
23217,961,832,5,14,11,15,15,0,52,11,240.398,45.6156,9.28111,42617.00,2016,Dry,0,45,7,0,0,1
23221,961,826,5,14,84,16,19,0,36,17,236.886,45.6156,9.28111,42617.00,2016,Dry,0,45,7,0,0,1
23218,961,828,15,14,11,19,16,0,52,19,235.509,45.6156,9.28111,42617.00,2016,Dry,0,0,11,0,0,1
23224,961,831,15,14,130,18,22,0,6,0,,45.6156,9.28111,42617.00,2016,Dry,0,0,11,0,0,1
23219,961,825,4,14,11,21,17,0,52,16,238.019,45.6156,9.28111,42617.00,2016,Dry,0,6,9,0,0,1
23223,961,835,4,14,130,20,21,0,7,21,228.268,45.6156,9.28111,42617.00,2016,Dry,0,6,9,0,0,1
23220,961,839,209,14,12,22,18,0,51,18,235.556,45.6156,9.28111,42617.00,2016,Dry,0,1,10,0,0,1
23222,961,836,209,14,44,13,20,0,26,20,235.055,45.6156,9.28111,42617.00,2016,Dry,0,1,10,0,0,1
23225,962,3,131,15,1,1,1,25,61,6,165.318,1.2914,103.864,42631.00,2016,Dry,0,538,1,14,40,0
23227,962,1,131,15,1,3,3,15,61,3,169.221,1.2914,103.864,42631.00,2016,Dry,0,538,1,14,40,0
23226,962,817,9,15,1,2,2,18,61,1,170.113,1.2914,103.864,42631.00,2016,Dry,0,316,2,1,26,0
23230,962,830,9,15,1,4,6,8,61,5,167.207,1.2914,103.864,42631.00,2016,Dry,0,316,2,1,26,0
23228,962,8,6,15,1,5,4,12,61,4,168.515,1.2914,103.864,42631.00,2016,Dry,0,301,3,0,22,0
23229,962,20,6,15,1,22,5,10,61,2,169.863,1.2914,103.864,42631.00,2016,Dry,0,301,3,0,22,0
23231,962,4,1,15,1,9,7,6,61,12,163.902,1.2914,103.864,42631.00,2016,Dry,0,54,6,0,6,0
23243,962,18,1,15,23,12,19,0,43,16,163.341,1.2914,103.864,42631.00,2016,Dry,0,54,6,0,6,1
23232,962,815,10,15,1,17,8,4,61,15,163.508,1.2914,103.864,42631.00,2016,Dry,0,112,4,0,4,0
23245,962,807,10,15,4,8,21,0,0,0,,1.2914,103.864,42631.00,2016,Dry,0,112,4,0,4,1
23233,962,826,5,15,1,7,9,2,61,9,164.353,1.2914,103.864,42631.00,2016,Dry,0,47,7,0,2,0
23238,962,832,5,15,11,6,14,0,60,7,164.965,1.2914,103.864,42631.00,2016,Dry,0,47,7,0,2,1
23234,962,825,4,15,1,15,10,1,61,8,164.48,1.2914,103.864,42631.00,2016,Dry,0,7,9,0,1,0
23239,962,835,4,15,11,18,15,0,60,19,163.128,1.2914,103.864,42631.00,2016,Dry,0,7,9,0,1,1
23235,962,821,210,15,11,13,11,0,60,11,164.159,1.2914,103.864,42631.00,2016,Dry,0,28,8,0,0,1
23246,962,154,210,15,54,20,22,0,0,0,,1.2914,103.864,42631.00,2016,Dry,0,28,8,0,0,1
23236,962,13,3,15,11,11,12,0,60,14,163.599,1.2914,103.864,42631.00,2016,Dry,0,111,5,0,0,1
23244,962,822,3,15,25,10,20,0,35,13,163.727,1.2914,103.864,42631.00,2016,Dry,0,111,5,0,0,1
23237,962,831,15,15,11,16,13,0,60,17,163.265,1.2914,103.864,42631.00,2016,Dry,0,0,11,0,0,1
23241,962,828,15,15,11,14,17,0,60,10,164.325,1.2914,103.864,42631.00,2016,Dry,0,0,11,0,0,1
23240,962,836,209,15,11,19,16,0,60,20,162.773,1.2914,103.864,42631.00,2016,Dry,0,1,10,0,0,1
23242,962,839,209,15,12,21,18,0,59,18,163.17,1.2914,103.864,42631.00,2016,Dry,0,1,10,0,0,1
23247,963,817,9,2,1,4,1,25,56,3,204.771,2.76083,101.738,42645.00,2016,Dry,0,359,2,2,43,0
23248,963,830,9,2,1,3,2,18,56,2,204.925,2.76083,101.738,42645.00,2016,Dry,0,359,2,2,43,0
23249,963,3,131,2,1,2,3,15,56,1,206.948,2.76083,101.738,42645.00,2016,Dry,0,553,1,14,15,0
23264,963,1,131,2,5,1,18,0,40,7,202.391,2.76083,101.738,42645.00,2016,Dry,0,553,1,14,15,1
23250,963,8,6,2,1,6,4,12,56,4,204.736,2.76083,101.738,42645.00,2016,Dry,0,313,3,0,12,0
23268,963,20,6,2,4,5,22,0,0,0,,2.76083,101.738,42645.00,2016,Dry,0,313,3,0,12,1
23251,963,822,3,2,1,11,5,10,56,9,201.159,2.76083,101.738,42645.00,2016,Dry,0,121,5,0,10,0
23259,963,13,3,2,11,10,13,0,55,16,199.707,2.76083,101.738,42645.00,2016,Dry,0,121,5,0,10,1
23252,963,815,10,2,1,7,6,8,56,11,200.898,2.76083,101.738,42645.00,2016,Dry,0,124,4,0,12,0
23254,963,807,10,2,1,8,8,4,56,5,204.051,2.76083,101.738,42645.00,2016,Dry,0,124,4,0,12,0
23253,963,4,1,2,1,22,7,6,56,6,203.017,2.76083,101.738,42645.00,2016,Dry,0,62,6,0,8,0
23255,963,18,1,2,1,9,9,2,56,8,202.094,2.76083,101.738,42645.00,2016,Dry,0,62,6,0,8,0
23256,963,835,4,2,1,19,10,1,56,12,200.853,2.76083,101.738,42645.00,2016,Dry,0,8,9,0,1,0
23266,963,825,4,2,75,14,20,0,17,21,193.025,2.76083,101.738,42645.00,2016,Dry,0,8,9,0,1,1
23257,963,832,5,2,1,16,11,0,56,10,201.07,2.76083,101.738,42645.00,2016,Dry,0,47,7,0,0,0
23260,963,826,5,2,11,15,14,0,55,15,199.951,2.76083,101.738,42645.00,2016,Dry,0,47,7,0,0,1
23258,963,828,15,2,11,17,12,0,55,14,199.985,2.76083,101.738,42645.00,2016,Dry,0,0,11,0,0,1
23263,963,831,15,2,23,18,17,0,46,17,198.574,2.76083,101.738,42645.00,2016,Dry,0,0,11,0,0,1
23261,963,836,209,2,11,21,15,0,55,13,200.242,2.76083,101.738,42645.00,2016,Dry,0,1,10,0,0,1
23262,963,839,209,2,11,20,16,0,55,18,196.662,2.76083,101.738,42645.00,2016,Dry,0,1,10,0,0,1
23265,963,821,210,2,61,13,19,0,39,19,196.067,2.76083,101.738,42645.00,2016,Dry,0,28,8,0,0,1
23267,963,154,210,2,23,12,21,0,7,20,195.363,2.76083,101.738,42645.00,2016,Dry,0,28,8,0,0,1
23269,964,3,131,22,1,1,1,25,53,5,217.651,34.8431,136.541,42652.00,2016,Dry,0,593,1,15,40,0
23271,964,1,131,22,1,2,3,15,53,2,219.703,34.8431,136.541,42652.00,2016,Dry,0,593,1,15,40,0
23270,964,830,9,22,1,3,2,18,53,6,216.89,34.8431,136.541,42652.00,2016,Dry,0,385,2,2,26,0
23274,964,817,9,22,1,4,6,8,53,3,218.877,34.8431,136.541,42652.00,2016,Dry,0,385,2,2,26,0
23272,964,20,6,22,1,6,4,12,53,1,219.781,34.8431,136.541,42652.00,2016,Dry,0,335,3,0,22,0
23273,964,8,6,22,1,8,5,10,53,4,217.785,34.8431,136.541,42652.00,2016,Dry,0,335,3,0,22,0
23275,964,815,10,22,1,5,7,6,53,7,216.061,34.8431,136.541,42652.00,2016,Dry,0,134,4,0,10,0
23276,964,807,10,22,1,9,8,4,53,10,214.74,34.8431,136.541,42652.00,2016,Dry,0,134,4,0,10,0
23277,964,13,3,22,1,12,9,2,53,14,213.787,34.8431,136.541,42652.00,2016,Dry,0,124,5,0,3,0
23278,964,822,3,22,1,11,10,1,53,15,213.658,34.8431,136.541,42652.00,2016,Dry,0,124,5,0,3,0
23279,964,154,210,22,1,7,11,0,53,8,215.473,34.8431,136.541,42652.00,2016,Dry,0,28,8,0,0,0
23288,964,821,210,22,11,10,20,0,52,13,213.809,34.8431,136.541,42652.00,2016,Dry,0,28,8,0,0,1
23280,964,835,4,22,11,16,12,0,52,16,213.366,34.8431,136.541,42652.00,2016,Dry,0,8,9,0,0,1
23282,964,825,4,22,11,17,14,0,52,18,213.24,34.8431,136.541,42652.00,2016,Dry,0,8,9,0,0,1
23281,964,826,5,22,11,13,13,0,52,11,214.199,34.8431,136.541,42652.00,2016,Dry,0,47,7,0,0,1
23285,964,832,5,22,11,14,17,0,52,12,213.923,34.8431,136.541,42652.00,2016,Dry,0,47,7,0,0,1
23283,964,828,15,22,11,18,15,0,52,21,212.244,34.8431,136.541,42652.00,2016,Dry,0,0,11,0,0,1
23287,964,831,15,22,11,19,19,0,52,22,212.14,34.8431,136.541,42652.00,2016,Dry,0,0,11,0,0,1
23284,964,4,1,22,11,15,16,0,52,19,212.866,34.8431,136.541,42652.00,2016,Dry,0,62,6,0,0,1
23286,964,18,1,22,11,22,18,0,52,9,215.124,34.8431,136.541,42652.00,2016,Dry,0,62,6,0,0,1
23289,964,839,209,22,11,20,21,0,52,20,212.494,34.8431,136.541,42652.00,2016,Dry,0,1,10,0,0,1
23290,964,836,209,22,11,21,22,0,52,17,213.318,34.8431,136.541,42652.00,2016,Dry,0,1,10,0,0,1
23291,965,1,131,69,1,1,1,25,56,4,193.842,30.1328,-97.6411,42666.00,2016,Dry,0,636,1,16,43,0
23292,965,3,131,69,1,2,2,18,56,3,194.773,30.1328,-97.6411,42666.00,2016,Dry,0,636,1,16,43,0
23293,965,817,9,69,1,3,3,15,56,7,193.523,30.1328,-97.6411,42666.00,2016,Dry,0,400,2,2,15,0
23310,965,830,9,69,6,4,20,0,28,5,193.77,30.1328,-97.6411,42666.00,2016,Dry,0,400,2,2,15,1
23294,965,20,6,69,1,6,4,12,56,1,198.712,30.1328,-97.6411,42666.00,2016,Dry,0,347,3,0,12,0
23309,965,8,6,69,36,5,19,0,38,2,194.88,30.1328,-97.6411,42666.00,2016,Dry,0,347,3,0,12,1
23295,965,4,1,69,1,12,5,10,56,10,191.752,30.1328,-97.6411,42666.00,2016,Dry,0,74,6,0,12,0
23299,965,18,1,69,11,19,9,2,55,15,189.979,30.1328,-97.6411,42666.00,2016,Dry,0,74,6,0,12,1
23296,965,832,5,69,1,10,6,8,56,8,193.002,30.1328,-97.6411,42666.00,2016,Dry,0,55,7,0,8,0
23301,965,826,5,69,11,13,11,0,55,6,193.674,30.1328,-97.6411,42666.00,2016,Dry,0,55,7,0,8,1
23297,965,13,3,69,11,9,7,6,55,9,191.915,30.1328,-97.6411,42666.00,2016,Dry,0,130,5,0,6,1
23306,965,822,3,69,11,8,16,0,55,18,189.058,30.1328,-97.6411,42666.00,2016,Dry,0,130,5,0,6,1
23298,965,815,10,69,11,11,8,4,55,12,190.972,30.1328,-97.6411,42666.00,2016,Dry,0,138,4,0,4,1
23312,965,807,10,69,4,7,22,0,1,0,,30.1328,-97.6411,42666.00,2016,Dry,0,138,4,0,4,1
23300,965,154,210,69,11,17,10,1,55,14,190.221,30.1328,-97.6411,42666.00,2016,Dry,0,29,8,0,1,1
23311,965,821,210,69,23,14,21,0,16,20,188.364,30.1328,-97.6411,42666.00,2016,Dry,0,29,8,0,1,1
23302,965,825,4,69,11,18,12,0,55,17,189.504,30.1328,-97.6411,42666.00,2016,Dry,0,8,9,0,0,1
23303,965,835,4,69,11,15,13,0,55,16,189.515,30.1328,-97.6411,42666.00,2016,Dry,0,8,9,0,0,1
23304,965,828,15,69,11,16,14,0,55,19,188.765,30.1328,-97.6411,42666.00,2016,Dry,0,0,11,0,0,1
23305,965,831,15,69,11,21,15,0,55,13,190.62,30.1328,-97.6411,42666.00,2016,Dry,0,0,11,0,0,1
23307,965,836,209,69,11,20,17,0,55,21,188.208,30.1328,-97.6411,42666.00,2016,Dry,0,1,10,0,0,1
23308,965,839,209,69,12,22,18,0,54,11,191.599,30.1328,-97.6411,42666.00,2016,Dry,0,1,10,0,0,1
23313,966,1,131,32,1,1,1,25,71,4,187.592,19.4042,-99.0907,42673.00,2016,Dry,0,679,1,17,43,0
23314,966,3,131,32,1,2,2,18,71,5,187.148,19.4042,-99.0907,42673.00,2016,Dry,0,679,1,17,43,0
23315,966,817,9,32,1,4,3,15,71,1,190.972,19.4042,-99.0907,42673.00,2016,Dry,0,427,2,2,27,0
23316,966,830,9,32,1,3,4,12,71,6,186.934,19.4042,-99.0907,42673.00,2016,Dry,0,427,2,2,27,0
23317,966,20,6,32,1,7,5,10,71,2,187.817,19.4042,-99.0907,42673.00,2016,Dry,0,365,3,0,18,0
23318,966,8,6,32,1,6,6,8,71,3,187.783,19.4042,-99.0907,42673.00,2016,Dry,0,365,3,0,18,0
23319,966,807,10,32,1,5,7,6,71,9,186.034,19.4042,-99.0907,42673.00,2016,Dry,0,145,4,0,7,0
23322,966,815,10,32,1,12,10,1,71,13,185.324,19.4042,-99.0907,42673.00,2016,Dry,0,145,4,0,7,0
23320,966,822,3,32,1,8,8,4,71,11,185.472,19.4042,-99.0907,42673.00,2016,Dry,0,136,5,0,6,0
23321,966,13,3,32,1,9,9,2,71,12,185.392,19.4042,-99.0907,42673.00,2016,Dry,0,136,5,0,6,0
23323,966,828,15,32,11,15,11,0,70,18,183.713,19.4042,-99.0907,42673.00,2016,Dry,0,0,11,0,0,1
23327,966,831,15,32,11,19,15,0,70,15,185.213,19.4042,-99.0907,42673.00,2016,Dry,0,0,11,0,0,1
23324,966,18,1,32,11,13,12,0,70,17,184.948,19.4042,-99.0907,42673.00,2016,Dry,0,74,6,0,0,1
23325,966,4,1,32,11,11,13,0,70,16,185.189,19.4042,-99.0907,42673.00,2016,Dry,0,74,6,0,0,1
23326,966,835,4,32,11,21,14,0,70,20,183.205,19.4042,-99.0907,42673.00,2016,Dry,0,8,9,0,0,1
23329,966,825,4,32,11,14,17,0,70,7,186.351,19.4042,-99.0907,42673.00,2016,Dry,0,8,9,0,0,1
23328,966,832,5,32,11,10,16,0,70,19,183.437,19.4042,-99.0907,42673.00,2016,Dry,0,55,7,0,0,1
23330,966,826,5,32,11,18,18,0,70,14,185.299,19.4042,-99.0907,42673.00,2016,Dry,0,55,7,0,0,1
23331,966,821,210,32,11,17,19,0,70,10,185.659,19.4042,-99.0907,42673.00,2016,Dry,0,29,8,0,0,1
23332,966,154,210,32,11,22,20,0,70,8,186.056,19.4042,-99.0907,42673.00,2016,Dry,0,29,8,0,0,1
23333,966,839,209,32,12,20,21,0,69,21,182.364,19.4042,-99.0907,42673.00,2016,Dry,0,1,10,0,0,1
23334,966,836,209,32,4,16,22,0,0,0,,19.4042,-99.0907,42673.00,2016,Dry,0,1,10,0,0,1
23335,967,1,131,18,1,1,1,25,71,3,181.137,-23.7036,-46.6997,42687.00,2016,Wet,1,722,1,18,43,0
23336,967,3,131,18,1,2,2,18,71,6,179.912,-23.7036,-46.6997,42687.00,2016,Wet,1,722,1,18,43,0
23337,967,830,9,18,1,4,3,15,71,1,181.846,-23.7036,-46.6997,42687.00,2016,Wet,1,446,2,2,19,0
23342,967,817,9,18,1,6,8,4,71,2,181.363,-23.7036,-46.6997,42687.00,2016,Wet,1,446,2,2,19,0
23338,967,815,10,18,1,9,4,12,71,11,178.113,-23.7036,-46.6997,42687.00,2016,Wet,1,163,4,0,18,0
23341,967,807,10,18,1,8,7,6,71,8,178.862,-23.7036,-46.6997,42687.00,2016,Wet,1,163,4,0,18,0
23339,967,20,6,18,1,5,5,10,71,5,179.968,-23.7036,-46.6997,42687.00,2016,Wet,1,375,3,0,10,0
23354,967,8,6,18,4,3,20,0,19,19,174.596,-23.7036,-46.6997,42687.00,2016,Wet,1,375,3,0,10,1
23340,967,832,5,18,1,15,6,8,71,13,177.99,-23.7036,-46.6997,42687.00,2016,Wet,1,63,7,0,8,0
23347,967,826,5,18,1,14,13,0,71,14,177.333,-23.7036,-46.6997,42687.00,2016,Wet,1,63,7,0,8,0
23343,967,831,15,18,1,21,9,2,71,15,177.189,-23.7036,-46.6997,42687.00,2016,Wet,1,2,10,0,2,0
23355,967,828,15,18,4,20,21,0,11,20,169.97,-23.7036,-46.6997,42687.00,2016,Wet,1,2,10,0,2,1
23344,967,4,1,18,1,10,10,1,71,12,178.09,-23.7036,-46.6997,42687.00,2016,Wet,1,75,6,0,1,0
23350,967,18,1,18,1,17,16,0,71,10,178.338,-23.7036,-46.6997,42687.00,2016,Wet,1,75,6,0,1,0
23345,967,822,3,18,1,11,11,0,71,4,180.246,-23.7036,-46.6997,42687.00,2016,Wet,1,136,5,0,0,0
23352,967,13,3,18,4,13,18,0,46,9,178.782,-23.7036,-46.6997,42687.00,2016,Wet,1,136,5,0,0,1
23346,967,839,209,18,1,22,12,0,71,16,176.686,-23.7036,-46.6997,42687.00,2016,Wet,1,1,11,0,0,0
23349,967,836,209,18,1,19,15,0,71,18,176.439,-23.7036,-46.6997,42687.00,2016,Wet,1,1,11,0,0,0
23348,967,825,4,18,1,18,14,0,71,7,179.284,-23.7036,-46.6997,42687.00,2016,Wet,1,8,9,0,0,0
23353,967,835,4,18,130,16,19,0,20,21,164.441,-23.7036,-46.6997,42687.00,2016,Wet,1,8,9,0,0,1
23351,967,821,210,18,31,12,17,0,60,17,176.668,-23.7036,-46.6997,42687.00,2016,Wet,1,29,8,0,0,1
23356,967,154,210,18,54,7,22,0,0,0,,-23.7036,-46.6997,42687.00,2016,Wet,1,29,8,0,0,1
23357,968,1,131,24,1,1,1,25,55,5,190.174,24.4672,54.6031,42701.00,2016,Dry,0,765,1,19,43,0
23358,968,3,131,24,1,2,2,18,55,9,189.95,24.4672,54.6031,42701.00,2016,Dry,0,765,1,19,43,0
23359,968,20,6,24,1,5,3,15,55,1,192.756,24.4672,54.6031,42701.00,2016,Dry,0,398,3,0,23,0
23362,968,8,6,24,1,4,6,8,55,6,190.127,24.4672,54.6031,42701.00,2016,Dry,0,398,3,0,23,0
23360,968,830,9,24,1,6,4,12,55,7,190.084,24.4672,54.6031,42701.00,2016,Dry,0,468,2,2,22,0
23361,968,817,9,24,1,3,5,10,55,3,190.624,24.4672,54.6031,42701.00,2016,Dry,0,468,2,2,22,0
23363,968,807,10,24,1,7,7,6,55,13,188.717,24.4672,54.6031,42701.00,2016,Dry,0,173,4,0,10,0
23364,968,815,10,24,1,8,8,4,55,8,189.972,24.4672,54.6031,42701.00,2016,Dry,0,173,4,0,10,0
23365,968,13,3,24,1,10,9,2,55,10,189.206,24.4672,54.6031,42701.00,2016,Dry,0,138,5,0,2,0
23377,968,822,3,24,22,11,21,0,6,19,185.413,24.4672,54.6031,42701.00,2016,Dry,0,138,5,0,2,1
23366,968,4,1,24,1,9,10,1,55,2,191.343,24.4672,54.6031,42701.00,2016,Dry,0,76,6,0,1,0
23376,968,18,1,24,22,12,20,0,12,22,183.851,24.4672,54.6031,42701.00,2016,Dry,0,76,6,0,1,1
23367,968,154,210,24,1,14,11,0,55,4,190.477,24.4672,54.6031,42701.00,2016,Dry,0,29,8,0,0,0
23368,968,821,210,24,1,13,12,0,55,12,188.754,24.4672,54.6031,42701.00,2016,Dry,0,29,8,0,0,0
23369,968,839,209,24,11,20,13,0,54,15,188.29,24.4672,54.6031,42701.00,2016,Dry,0,1,11,0,0,1
23370,968,836,209,24,11,16,14,0,54,14,188.368,24.4672,54.6031,42701.00,2016,Dry,0,1,11,0,0,1
23371,968,828,15,24,11,22,15,0,54,16,188.242,24.4672,54.6031,42701.00,2016,Dry,0,2,10,0,0,1
23372,968,831,15,24,11,19,16,0,54,17,188.117,24.4672,54.6031,42701.00,2016,Dry,0,2,10,0,0,1
23373,968,835,4,24,11,15,17,0,54,11,189.134,24.4672,54.6031,42701.00,2016,Dry,0,8,9,0,0,1
23378,968,825,4,24,22,18,22,0,5,20,184.108,24.4672,54.6031,42701.00,2016,Dry,0,8,9,0,0,1
23374,968,832,5,24,130,21,18,0,41,18,187.58,24.4672,54.6031,42701.00,2016,Dry,0,63,7,0,0,1
23375,968,826,5,24,6,17,19,0,14,21,183.853,24.4672,54.6031,42701.00,2016,Dry,0,63,7,0,0,1
23379,969,20,6,1,1,2,1,25,57,3,220.351,-37.8497,144.968,42820.00,2017,Dry,0,37,1,1,37,0
23382,969,8,6,1,1,4,4,12,57,1,220.605,-37.8497,144.968,42820.00,2017,Dry,0,37,1,1,37,0
23380,969,1,131,1,1,1,2,18,57,6,219.351,-37.8497,144.968,42820.00,2017,Dry,0,33,2,0,33,0
23381,969,822,131,1,1,3,3,15,57,2,220.465,-37.8497,144.968,42820.00,2017,Dry,0,33,2,0,33,0
23383,969,830,9,1,1,5,5,10,57,5,219.525,-37.8497,144.968,42820.00,2017,Dry,0,10,3,0,10,0
23395,969,817,9,1,131,0,17,0,25,16,213.431,-37.8497,144.968,42820.00,2017,Dry,0,10,3,0,10,1
23384,969,13,3,1,1,7,6,8,57,9,216.83,-37.8497,144.968,42820.00,2017,Dry,0,8,4,0,8,0
23394,969,840,3,1,23,20,16,0,40,14,213.569,-37.8497,144.968,42820.00,2017,Dry,0,8,4,0,8,1
23385,969,815,10,1,11,10,7,6,56,10,216.115,-37.8497,144.968,42820.00,2017,Dry,0,7,5,0,7,1
23388,969,839,10,1,11,13,10,1,56,11,215.776,-37.8497,144.968,42820.00,2017,Dry,0,7,5,0,7,1
23386,969,832,5,1,11,8,8,4,56,8,217.74,-37.8497,144.968,42820.00,2017,Dry,0,6,6,0,6,1
